setup_country,setup_os,global_energy_metrics_local_process_results_cpu_power_process_2,inference_metrics_inference_performance_throughput_tokens_per_sec,inference_metrics_raw_inference_metrics_total_input_tokens,model_architecture_total_params,global_energy_metrics_local_process_results_gpu_power_process_1,inference_metrics_raw_inference_metrics_number_input_prompts,variables_decoder_config_top_k,global_energy_metrics_global_derived_quantities_joules_per_flop,variables_sharding_config_fsdp_config_cpu_offload,variables_config_name,variables_batching_options_max_batch_size___adaptive_batching,variables_number_input_prompts,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_quantisation_quantization,variables_fp_precision,setup_gpu_model,setup_model,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_power_process_2,setup_region,variables_max_output_tokens,global_energy_metrics_local_process_results_total_energy_joules_process_0,variables_decoder_config_decoder_top_p,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_experiment_id,variables_decoder_config_decoder_top_k,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_global_experiment_results_gpu_power_avg,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_latency_simulation_burst_size,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_local_process_results_cpu_power_process_3,setup_available_cpu_count,variables_latency_simulation_delay_min,global_energy_metrics_global_derived_quantities_flops_per_joule,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_global_derived_quantities_tokens_per_joule,compute_metrics_compute_utilisation_gpu_utilization_percent_3,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_per-process_emissions_0,variables_accelerate_config_distributed_type,variables_max_input_tokens,variables_quantisation_cached_flops_for_quantised_models,variables_latency_simulation_simulate,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_per-process_emissions_3,variables_accelerate_config_num_processes,compute_metrics_flops,global_energy_metrics_local_process_results_ram_energy_process_0,global_energy_metrics_local_process_results_cpu_power_process_0,model_architecture_architecture,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_latency_simulation_burst_interval,global_energy_metrics_local_process_results_cpu_power_process_1,global_energy_metrics_local_process_results_cpu_energy_process_1,variables_sharding_config_fsdp_config_use_orig_params,global_energy_metrics_local_process_results_gpu_energy_process_1,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_ram_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_0,compute_metrics_compute_utilisation_gpu_utilization_percent_1,variables_inference_type,global_energy_metrics_local_process_results_ram_energy_process_2,variables_decode_token_to_text,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_global_experiment_results_ram_power_avg,setup_is_encoder_decoder,compute_metrics_memory_gpu_current_memory_reserved_bytes,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_per-process_emissions_2,variables_sharding_config_sharding_strategy,inference_metrics_inference_performance_total_inference_time_sec,global_energy_metrics_local_process_results_cpu_energy_process_0,compute_metrics_memory_gpu_max_memory_allocated_bytes,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,setup_available_gpu_count,global_energy_metrics_local_process_results_cpu_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_batching_options_batch_size___fixed_batching,variables_quantisation_load_in_8bit,global_energy_metrics_local_process_results_ram_energy_process_1,setup_date_time,setup_python_version,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_decoder_config_decoding_mode,variables_query_rate,variables_decoder_config_decoder_temperature,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_cpu_model,global_energy_metrics_global_experiment_results_total_energy_kwh,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_2,variables_quantisation_load_in_4bit,variables_backend,global_energy_metrics_local_process_results_gpu_energy_process_0,setup_task_type,variables_latency_simulation_delay_max,inference_metrics_inference_performance_throughput_queries_per_sec
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,4657.432507038729,16384,1100048384,NA,128,NA,1.7264705021988116e-10,False,A0_platonic_ideal,0,128,6603931648,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.137429422189271e-07,NA,NA,saxony,128,2926.3624932802422,,0.00011257083456439432,0030,,112.5,517.7043078945483,3517.818019958213,NA,0,2.4,NA,NA,128,0,5792163832.0864,16384,5.598759565030753,6.0,0.17861099202149916,0.0003096660532819745,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,9.137429422189271e-07,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,4419853312,0,NA,1.0744171142578125,0.0,91.0,pure_generative,NA,True,NA,1.0744171142578125,False,6603931648,NA,NA,NO_SHARD,3.517818019958213,0.00011257083456439432,4419853312,3082182656,4,NA,NA,256,,NA,"April 17, 2025 at 01:54:37 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,2926.3624932802422,0.0008128784703556228,517.7043078945483,0.0,greedy,1.0,0,0.0006993938928490095,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0008128784703556228,0030,NA,,pytorch,0.0006993938928490095,text_generation,0,36.386191461240074
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,298.80649323740687,16384,1100048384,NA,128,NA,5.610404326908934e-10,False,R4_High_Load_Cloud_API_Deployment,0,128,6606028800,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.3838368716626003e-05,NA,NA,saxony,128,9509.61906009609,,0.001684411726662802,0031,,112.5,70.2826956010041,3426.9670277426485,NA,5,2.4,NA,NA,128,0.05,1782402732.0165575,16384,1.72288709952115,100.0,0.580421085210943,0.0010063026058176683,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,1.3838368716626003e-05,112.5,Unknown (no config attribute),False,NA,NA,2.0,NA,NA,False,NA,4419853312,0,NA,1.0760235786437988,2.0,100.0,pure_generative,NA,True,NA,1.0760235786437988,False,6606028800,NA,NA,NO_SHARD,54.831472443882376,0.001684411726662802,4419853312,3087327232,1,NA,NA,8,False,NA,"April 17, 2025 at 01:55:57 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,9509.61906009609,0.0026415608500266917,70.2826956010041,0.0,greedy,1.0,1.0,0.0009433107546472641,True,NA,NA,AMD EPYC 7742 64-Core Processor,0.0026415608500266917,0031,NA,False,pytorch,0.0009433107546472641,text_generation,0.2,2.334425728417241
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,1446.226091975816,16384,1100048384,5.928757853925182,128,NA,3.0834034651627113e-09,False,A1_Max_Throughput_Exploit,0,128,3577741312,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.8278592857866884e-05,35.31890468349255,0.9851489067077637,saxony,128,8297.743938605976,,0.0024412376758173203,0032,,112.5,398.4730943357109,11328.795747016557,0.00035109216378259594,0,4.7,0.004657511490356915,112.5,128,0,324316947.586757,16384,0.31348778540141403,100.0,3.1899169491389356,0.001774279002251467,DistributedType.MULTI_GPU,128,16949970993152,False,0.0052689566579657435,0.00200720903885205,4,16949970993152,2.3353157891726807e-06,112.5,Unknown (no config attribute),False,8230.570022124779,0.0022862694505902162,0.0,112.5,0.0009291782090658674,False,0.004332539021587145,1577423360,0,0.9847068786621094,0.9332027435302734,0.0,100.0,pure_generative,2.495185107120279e-06,True,0.0019326821017005003,0.9720243215560913,False,3577741312,0.9850387573242186,0.0008709543472023429,NO_SHARD,11.328795747016557,0.0003527722739672754,1577423360,2673999872,4,0.0008081950290015814,16767.041365284895,256,True,7.239427312732809e-06,"April 17, 2025 at 01:57:00 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0008780626537255408,6.208664648841115e-06,52263.59929469232,0.0023049288718349934,782.8113634754409,100.0,greedy,1.0,1.0,0.012058150202072682,False,18968.243968676677,0.003843107796706491,AMD EPYC 7742 64-Core Processor,0.01451766647074787,0032,769.8333513299851,False,pytorch,0.0019498212820785454,text_generation,0,11.298641343561062
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,1706.550405073217,16384,615606272,NA,128,NA,1.437487662180911e-10,False,A3_Quantisation_Gaming,0,128,1986002944,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.9257071878423154e-06,NA,NA,saxony,128,2436.537417698032,,0.0002990902193105285,0033,50,112.5,168.76553295229746,4800.327008008026,NA,0,2.5,NA,NA,128,0,6956581446.291035,16384,6.724296487709642,100.0,0.1487144419981709,0.0002578330359089071,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,1.9257071878423154e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,1087688704,0,NA,0.9216871261596681,0.0,100.0,pure_generative,NA,True,NA,0.9216871261596681,False,1986002944,NA,NA,NO_SHARD,9.600654016016051,0.0002990902193105285,1087688704,2639618048,1,NA,NA,64,False,NA,"April 17, 2025 at 01:57:35 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,2436.537417698032,0.0006768159493605645,168.76553295229746,0.0,top_k,1.0,1.0,0.00037580002286219383,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0006768159493605645,0033,NA,True,pytorch,0.00037580002286219383,text_generation,0,13.332425039634508
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,1342.9397212655836,16384,1100048384,403.5193245489762,128,NA,2.492502662559949e-09,False,R6_Medium_Scale_Language_Model_Serving,0,128,6870269952,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.1798734019738858e-05,575.1054098304218,0.8467626571655273,saxony,128,9249.41892885951,,0.0017528932423174412,0034,,112.5,641.9518572043711,3050.02520600101,0.0003868582653794875,0,4.9,0.003231790190254699,112.5,128,0.01,401203182.25575745,16384,0.3878067367037991,100.0,2.578603993575761,0.00099552525494369,DistributedType.MULTI_GPU,128,16949970993152,True,0.0033211699331036418,0.0012311504729775277,4,16949970993152,3.0140721249774144e-06,112.5,Unknown (no config attribute),False,9407.77245779573,0.002613270127165481,0.0,112.5,0.0005005840721587447,False,0.002817336976088214,4419853312,0,0.847731113433838,1.0786471366882324,4.0,100.0,pure_generative,2.419249257068811e-06,True,0.0022239926125289244,0.9045392274856567,False,6870269952,0.8450160026550293,0.0012651996860158323,NO_SHARD,12.20010082400404,0.0003800158257799921,4419853312,3094085632,4,0.0004854350789992169,11634.444684916916,32,False,3.2488848566825417e-06,"April 17, 2025 at 01:58:23 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0009787683724858417,3.1165277810100924e-06,42247.84783074527,0.0025692830357943084,919.5997533151805,100.0,greedy,1.0,1.0,0.009970821309980948,False,11956.211759173111,0.002743238583474472,AMD EPYC 7742 64-Core Processor,0.01173551328631813,0034,669.5829411229059,False,pytorch,0.002186253137889338,text_generation,0.1,10.491716572387372
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,4722.018094757792,16384,1100048384,NA,128,NA,1.362274359091464e-10,False,A0_platonic_ideal,0,128,6603931648,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.073466823521183e-07,NA,NA,saxony,128,2309.0510871315046,,0.00011107919843561832,0035,,112.5,594.6728388870272,3469.7029259987175,NA,0,2.5,NA,NA,128,0,7340665214.215189,16384,7.09555543890264,0.0,0.14093329389230375,0.0002443425032340963,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,9.073466823521183e-07,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,4419853312,0,NA,1.0763325691223145,3.0,100.0,pure_generative,NA,True,NA,1.0763325691223145,False,6603931648,NA,NA,NO_SHARD,3.4697029259987175,0.00011107919843561832,4419853312,3085709312,4,NA,NA,256,,NA,"April 17, 2025 at 01:58:52 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,2309.0510871315046,0.0006414030797587513,594.6728388870272,0.0,greedy,1.0,0,0.0005294165346407809,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0006414030797587513,0035,NA,,pytorch,0.0005294165346407809,text_generation,0,36.89076636529525
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,3287.739157719318,16384,615606272,446.5074188171331,128,NA,4.066387140054098e-10,False,A2_Precision_Minimalist,0,128,2621440000,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,3.3301962398680194e-06,NA,NA,saxony,128,2878.5890500284636,,0.0004447354102867394,0036,,112.5,223.25370940856655,4983.363708015531,NA,0,3.2,NA,NA,128,0,2459185428.1407557,16384,2.3770715637765,100.0,0.42068569379176807,0.00030461069405787316,DistributedType.MULTI_GPU,128,16949970993152,False,0.0011149792658488513,NA,2,16949970993152,1.2499327279695149e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,112.5,0.0002533488702520117,False,0.0008595501320849408,1087688704,0,0.9696006774902344,0.927605152130127,0.0,100.0,pure_generative,NA,True,NA,0.9486029148101807,False,2621440000,NA,NA,NO_SHARD,4.983363708015531,0.0001913865400347277,1087688704,2657886208,2,NA,NA,128,False,2.0802635118985043e-06,"April 17, 2025 at 01:59:30 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0004247513513251199,NA,6892.514407084328,0.000799608069452351,0.0,0.0,greedy,1.0,1.0,0.0014665217287745946,False,4013.9253570558644,NA,AMD EPYC 7742 64-Core Processor,0.0019145873353012023,0036,NA,True,pytorch,0.0006069715966896538,text_generation,0,25.68546216968217
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,37.93772781928922,16384,1100048384,0.0,128,200,6.906320916836664e-08,False,R7_anti_platonic_ideal,0,128,9357492224,False,torch.float32,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0002818641185444927,528.8184169833771,0.627769947052002,saxony,128,271045.81495663244,,0.05748728781980935,0037,,112.5,404.82433411216175,3373.9500849842443,0.013329544113652435,20,5.9,0.08689112694114322,112.5,128,0.4,14479489.326395724,16384,0.013996009386653949,100.0,71.44893750596947,0.03310117480822851,DistributedType.MULTI_GPU,128,16949970993152,True,0.08736115558650157,0.02881096914107406,4,16949970993152,6.997215982681135e-05,112.5,Unknown (no config attribute),False,272265.3600416501,0.07562926667823615,6.0,112.5,0.015500365717962268,False,0.07178595687316314,8818209280,0,0.6295065879821777,0.6945347785949707,0.0,100.0,pure_generative,6.331055327377131e-05,True,0.062236412011309916,0.6448302268981934,False,9357492224,0.627509593963623,0.033280232220677775,NO_SHARD,431.8656108779833,0.013270913546248273,8818209280,1992855552,4,0.015386464441946374,312808.0569881156,1,False,7.483299537622118e-05,"April 17, 2025 at 02:08:28 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.028681917557702538,7.374841006768887e-05,1170619.3920978038,0.07529050415462013,503.6438032997077,100.0,greedy,1.0,1.2,0.2674029014221473,True,314500.16011140565,0.07143091408912916,AMD EPYC 7742 64-Core Processor,0.32517205336050103,0037,586.835116165562,False,pytorch,0.061949618448545074,text_generation,0.5,0.29638849858819705
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,435.08860413784123,16384,1100048384,NA,128,NA,3.618189143072793e-10,False,A4_Latency_Ignorance_Exploit,0,128,2661285888,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,7.74921054670169e-06,NA,NA,saxony,128,6132.820102282133,,0.0011568781644964478,0038,,112.5,55.6700280622454,9414.17440274381,NA,0,2.4,NA,NA,128,0,2763813500.227181,16384,2.6715278985442956,100.0,0.374317633195931,0.0006489716161012163,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,7.74921054670169e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,1576852992,0,NA,0.9424266815185547,0.0,2.0,pure_generative,NA,True,NA,0.9424266815185547,False,2661285888,NA,NA,NO_SHARD,37.65669761097524,0.0011568781644964478,1576852992,2700804096,1,NA,NA,32,True,NA,"April 17, 2025 at 02:09:32 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,6132.820102282133,0.0017035611395228149,55.6700280622454,0.0,greedy,1.0,1.0,0.0005389337644796655,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0017035611395228149,0038,NA,False,pytorch,0.0005389337644796655,text_generation,0,3.3991297198268846
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,14.839855248702825,16384,1100048384,NA,128,NA,9.590503028852045e-09,False,R5_Real_Time_Mobile_Inference,0,128,2665480192,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.00020457879951993237,NA,NA,saxony,128,162558.74814877857,0.9,0.033738645327783125,0039,,112.5,35.22903086958132,8625.421060706685,NA,8,3.2,NA,NA,128,0.2,104269817.44248477,16384,0.1007881777300898,100.0,9.921798593065098,0.01720187641868811,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,0.00020457879951993237,112.5,Unknown (no config attribute),False,NA,NA,5.0,NA,NA,False,NA,1576118272,0,NA,0.8698167800903321,0.0,100.0,pure_generative,NA,True,NA,0.8698167800903321,False,2665480192,NA,NA,NO_SHARD,1104.0538957704557,0.033738645327783125,1576118272,2492747776,1,NA,NA,1,True,NA,"April 17, 2025 at 02:28:21 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,162558.74814877857,0.045155207819105155,35.22903086958132,0.0,top_p,1.0,1.0,0.011211983691802097,True,NA,NA,AMD EPYC 7742 64-Core Processor,0.045155207819105155,0039,NA,False,pytorch,0.011211983691802097,text_generation,0.6,0.11593636913049082
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,2601.914878986617,16384,1100048384,630.2732225032648,128,NA,1.5319345862750215e-09,False,A5_Parallel_Overdrive,0,128,6870269952,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.67953184066994e-06,570.6267255914975,0.8585271835327148,saxony,128,5408.492847168126,,0.000986046547843216,0043,,112.5,700.2250226124866,3148.4504224790726,0.00019788279749991488,0,5.5,0.002116175406988552,112.5,128,0,652769386.4733167,16384,0.6309729752516817,100.0,1.584853930710933,0.0005723237083690827,DistributedType.MULTI_GPU,128,16949970993152,False,0.0020980393625851953,0.0008061570212922888,4,16949970993152,1.578467101891299e-06,112.5,Unknown (no config attribute),False,5386.580783134307,0.0014962724397595299,0.0,112.5,0.00029344505299923183,False,0.0018026708865779284,4419853312,0,0.8466997146606446,1.078385353088379,2.0,100.0,pure_generative,1.2458267693280305e-06,True,0.001297143815490287,0.907561182975769,False,6870269952,0.8466324806213379,0.0007992480951768302,NO_SHARD,6.296900844958145,0.00019847350415693653,4419853312,3091668992,4,0.0002962451931871329,7618.231465158787,64,False,1.9234230080351892e-06,"April 17, 2025 at 02:30:08 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.000570004985926393,1.9318149614154216e-06,25966.246800767924,0.0015023591242133683,803.0317046243302,100.0,greedy,1.0,1.0,0.00622012025386276,False,7552.941705306703,0.001817998398840004,AMD EPYC 7742 64-Core Processor,0.007212846333546645,0043,796.9684377308538,False,pytorch,0.0013023071529545405,text_generation,0,20.327459992082947
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,182.32902875678596,16384,1100048384,NA,128,NA,1.253026362185703e-09,False,R2_Low_Latency_Chatbot_Deployment,0,128,12343836672,False,torch.float32,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.4289739781080189e-05,NA,NA,saxony,128,21238.76049270244,0.9,0.0027601051190958964,0044,,112.5,140.5911959748405,2808.110170339205,NA,0,3.6,NA,NA,128,0.01,798067806.2157134,16384,0.7714197825070574,100.0,1.2963110652284204,0.0022474738360263877,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,1.4289739781080189e-05,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,8818209280,0,NA,0.6985173225402832,0.0,0.0,pure_generative,NA,True,NA,0.6985173225402832,False,12343836672,NA,NA,NO_SHARD,89.85952545085456,0.0027601051190958964,8818209280,2003542016,1,NA,NA,4,False,NA,"April 17, 2025 at 02:32:05 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,21238.76049270244,0.005899655692417345,140.5911959748405,0.0,top_p,1.0,1.0,0.0031252608335403664,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.005899655692417345,0044,NA,False,pytorch,0.0031252608335403664,text_generation,0.05,1.4244455371623903
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,377.8206040473215,16384,1100048384,351.4045423835387,128,NA,9.955956269324868e-09,False,R3_Balanced_Enterprise_Service,0,128,2837446656,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.685737361513395e-05,289.41588108390584,0.9885349273681642,saxony,128,24809.179339998875,,0.008994942090195763,0045,50,112.5,250.92456441623688,10841.123951744521,0.0013594778140377456,5,4.7,0.01603064684680073,112.5,128,0.5,100442385.73858379,16384,0.09708854655891855,100.0,10.29987609705483,0.0026227705733392207,DistributedType.MULTI_GPU,128,16949970993152,True,0.017068979210903893,0.0065024276303938386,4,16949970993152,8.836334492050304e-06,112.5,Unknown (no config attribute),False,24785.336826410803,0.006884815785114112,4.0,112.5,0.0032509194261547223,False,0.013792907145424138,1577010688,0,0.988755226135254,0.9367318153381348,0.0,95.0,pure_generative,9.451891707441517e-06,True,0.005515886079368926,0.9757161140441895,False,2837446656,0.9888424873352052,0.006106874916288738,NO_SHARD,43.364495806978084,0.0013356537668441893,1577010688,2683949056,4,0.003048891083159105,57710.328648482624,32,True,2.5152639325023713e-05,"April 17, 2025 at 02:34:22 AM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00262529357488127,2.3416508090618414e-05,168753.16997414632,0.006891438705555243,358.3050863081845,100.0,top_k,1.0,1.0,0.03781408108456308,True,61448.32515925402,0.01295833925555101,AMD EPYC 7742 64-Core Processor,0.04687588054837398,0045,4.572747889318466,False,pytorch,0.005546948604219004,text_generation,1.5,2.9517234691196994
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,4673.882577505087,16384,1100048384,NA,128,NA,1.0800495125185744e-10,False,A0_platonic_ideal,0,128,6522142720,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.0242527167833518e-06,NA,NA,saxony,128,1830.6807908357794,,0.00012528649452724493,0436,,112.5,69.21490446217923,3505.4368029814214,NA,0,1.1,NA,NA,128,0,9258834788.676434,16384,8.949676034192747,0.0,0.11173588811253538,0.0001937216242413584,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,1.0242527167833518e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,4419853312,0,NA,1.0750036239624023,4.0,0.0,pure_generative,NA,True,NA,1.0750036239624023,False,6522142720,NA,NA,NO_SHARD,3.5054368029814214,0.00012528649452724493,4419853312,3084689408,4,NA,NA,256,,NA,"April 18, 2025 at 02:17:26 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,1830.6807908357794,0.0005085224418988276,69.21490446217923,0.0,greedy,1.0,0,0.0003822116946547993,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0005085224418988276,0436,NA,,pytorch,0.0003822116946547993,text_generation,0,36.514707636758494
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,37.83627949745094,16384,1100048384,1600.846752155002,128,200,4.203312250803378e-08,False,R7_anti_platonic_ideal,0,128,9357492224,False,torch.float32,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.00027233159169540763,371.0384733338288,0.6421937942504883,saxony,128,178336.05800392636,,0.04782961113845886,0437,,112.5,509.4467182908109,3382.996470586477,0.011924730287773853,20,53.0,0.0494056038547343,112.5,128,0.4,23790761.673936315,16384,0.02299637205416173,100.0,43.48512007219098,0.01887142258238771,DistributedType.MULTI_GPU,128,16949970993152,True,0.04948899800297958,0.018852833789235073,4,16949970993152,7.282222047660682e-05,112.5,Unknown (no config attribute),False,178103.5825710808,0.04947321738085578,6.0,112.5,0.011938639619380407,False,0.0374835694312754,8818209280,0,0.6408462524414062,0.6941227912902832,10.0,100.0,pure_generative,6.701321903825046e-05,True,0.03748147387404366,0.6515747308731079,False,9357492224,0.6291360855102539,0.01884682216123701,NO_SHARD,433.02354823506903,0.012073569811960626,8818209280,1990938624,4,0.011892671419343968,177860.17387704347,1,False,6.678895232376916e-05,"April 18, 2025 at 02:25:36 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.01882106478846103,6.570719985678118e-05,712460.207262777,0.049537793889979545,7.491867939359812,100.0,greedy,1.0,1.2,0.14980367039839493,True,178160.39281072648,0.037447225235533566,AMD EPYC 7742 64-Core Processor,0.1979056131285492,0437,58.409779735053135,False,pytorch,0.037391401857542306,text_generation,0.5,0.29559593357383546
